cards,strength,rating,%
Ts5c4s3d,25,4,
Js5c4s3d,25,4,
AhKs5c3d,15,5,
Qh3s3d2s,23,5,
Qh4s3d2s,28,4,
Qh5s3d2s,15,5,
Qh6s3d2s,15,5,
Qh7s3d2s,10,5,
Qh8s3d2s,10,5,
QhJs3d2s,25,4,
QsQh3d2s,73.5,2,
KsQh3d2s,25,4,
Qh4s3s3d,23,5,
Qh5s3s3d,16,5,
Qh6s3s3d,13,5,
Qh7s3s3d,8,5,
Qh8s3s3d,8,5,
Qh9s3s3d,18,5,
QhTs3s3d,23,5,
QhJs3s3d,28,4,
QsQh3s3d,81.5,1,
KsQh3s3d,28,4,
Qh5s4s3d,30,4,
8s5c3s3d,13,5,
9s5c3s3d,8,5,
KsQh7s3d,15,5,
Qh6s4s3d,18,5,
Qh7s4s3d,15,5,
Qh8s4s3d,10,5,
Qh9s4s3d,20,5,
QhTs4s3d,25,4,
QhJs4s3d,25,4,
QsQh4s3d,73.5,2,
KsQh4s3d,25,4,
Qh6s5s3d,20,5,
Qh7s5s3d,13,5,
Qh8s5s3d,10,5,
Qh9s5s3d,15,5,
QhTs5s3d,20,5,
QhJs5s3d,25,4,
QsQh5s3d,68.5,2,
QhJs9s3d,23,5,
QsQh9s3d,63.5,3,
KsQh9s3d,20,5,
KsQh5s3d,25,4,
Qh7s6s3d,20,5,
Qh8s6s3d,13,5,
Qh9s6s3d,15,5,
QhTs6s3d,20,5,
QhJs6s3d,25,4,
QsQh6s3d,68.5,2,
KsQh6s3d,25,4,
Qh8s7s3d,15,5,
Qh9s7s3d,13,5,
QhTs7s3d,15,5,
QhJs7s3d,15,5,
QsQh7s3d,58.5,3,
7s5c3d2s,15,5,
8s5c3d2s,15,5,
9s5c3d2s,10,5,
Ts5c3d2s,15,5,
Js5c3d2s,15,5,
Qs5c3d2s,15,5,
Ks5c3d2s,15,5,
5c4s3s3d,33,4,
5s5c3s3d,32,4,
KhTs5c3d,0,5,
KhJs5c3d,0,5,
QhTs8s3d,18,5,
QhJs8s3d,20,5,
QsQh8s3d,58.5,3,
KsQh8s3d,15,5,
QhTs9s3d,25,4,
Kh7s3s3d,8,5,
Kh8s3s3d,8,5,
Kh9s3s3d,8,5,
KhTs3s3d,23,5,
KhJs3s3d,23,5,
KhQs3s3d,28,4,
KsKh3s3d,85,1,
Kh3s3d2s,23,5,
Kh4s3d2s,28,4,
Kh5s3d2s,15,5,
Kh6s3d2s,15,5,
Kh7s3d2s,10,5,
Kh8s3d2s,10,5,
Qh9s8s3d,20,5,
5c3s3d2s,23,5,
5s5c3d2s,21,5,
Kh9s4s3d,10,5,
KhTs4s3d,25,4,
KhJs4s3d,25,4,
KhQs4s3d,25,4,
Kh6s5s3d,20,5,
Kh7s5s3d,13,5,
Kh8s5s3d,10,5,
Kh9s5s3d,5,5,
KhTs5s3d,20,5,
Kh9s3d2s,10,5,
KhTs3d2s,25,4,
KhJs3d2s,25,4,
KhQs3d2s,25,4,
Kh4s3s3d,23,5,
Kh5s3s3d,16,5,
Kh6s3s3d,13,5,
Ah5c3d2s,10,5,
Ah5c3s3d,8,5,
Ah5c4s3d,20,5,
Ah5s5c3d,11,5,
Ah6s5c3d,5,5,
Ah7s5c3d,0,5,
Ah8s5c3d,0,5,
Ah9s5c3d,-5,5,
AhTs5c3d,0,5,
AhJs5c3d,10,5,
AhQs5c3d,10,5,
Qh8s5c3d,-10,5,
Qh9s5c3d,-5,5,
Kh6s4s3d,18,5,
Kh7s4s3d,15,5,
Kh8s4s3d,10,5,
KhJs5s3d,20,5,
KhQs5s3d,25,4,
Kh7s6s3d,20,5,
Kh8s6s3d,13,5,
Kh9s6s3d,10,5,
KhTs6s3d,20,5,
KhJs6s3d,20,5,
KhQs6s3d,25,4,
Kh8s7s3d,15,5,
Kh9s7s3d,8,5,
KhTs7s3d,15,5,
KhJs7s3d,10,5,
Kh5s4s3d,30,4,
KhQs5c3d,5,5,
KsKh5c3d,52,3,
AsKh5c3d,15,5,
Jd6h5d2c,15,5,
Jd7h5d2c,10,5,
Jd8h5d2c,15,5,
Jd9h5d2c,15,5,
JdTh5d2c,25,4,
JhJd5d2c,50,3,
QhJd5d2c,25,4,
KhJd5d2c,20,5,
KhQs7s3d,15,5,
Kh9s8s3d,15,5,
KhTs8s3d,18,5,
KhJs8s3d,15,5,
KhQs8s3d,15,5,
KhTs9s3d,25,4,
KhJs9s3d,18,5,
KhQs9s3d,20,5,
Ah6s3d2s,25,4,
Ah7s3d2s,20,5,
Ah8s3d2s,20,5,
Ah9s3d2s,20,5,
AhTs3d2s,25,4,
AhJs3d2s,35,4,
AhQs3d2s,35,4,
AhKs3d2s,35,4,
Ah4s3s3d,38,4,
Ah5s3s3d,31,4,
Ah6s3s3d,23,5,
Ah7s3s3d,18,5,
Jd5d2h2c,11.5,5,
Jd5d3h2c,15,5,
Jd5d4h2c,15,5,
Jd5h5d2c,16,5,
AhJs3s3d,33,4,
AhQs3s3d,33,4,
AhKs3s3d,38,4,
Ah5s4s3d,45,3,
Ah6s4s3d,28,4,
Ah7s4s3d,25,4,
Ah8s4s3d,20,5,
Ah9s4s3d,20,5,
AhTs4s3d,25,4,
AhJs4s3d,35,4,
AhQs4s3d,35,4,
AhKs4s3d,35,4,
Ah6s5s3d,30,4,
Ah3s3d2s,38,4,
Ah4s3d2s,43,4,
Ah5s3d2s,30,4,
AhTs5s3d,20,5,
AhJs5s3d,30,4,
AhQs5s3d,30,4,
AhKs5s3d,35,4,
Ah7s6s3d,20,5,
Ah8s6s3d,13,5,
Ah9s6s3d,10,5,
AhTs6s3d,10,5,
AhJs6s3d,20,5,
AhQs6s3d,20,5,
AhKs6s3d,25,4,
Ah8s7s3d,15,5,
Ah9s7s3d,8,5,
Ah8s3s3d,18,5,
Ah9s3s3d,18,5,
AhTs3s3d,23,5,
QhTs5c3d,0,5,
QhJs5c3d,5,5,
QsQh5c3d,48.5,3,
KsQh5c3d,5,5,
AsQh5c3d,10,5,
Kh5c3d2s,-5,5,
Kh5c3s3d,-7,5,
Kh5c4s3d,5,5,
Kh5s5c3d,-4,5,
Kh6s5c3d,-5,5,
Kh7s5c3d,-10,5,
Kh8s5c3d,-10,5,
Kh9s5c3d,-15,5,
Jh7s5c3d,-10,5,
Jh8s5c3d,-5,5,
Ah9s5s3d,15,5,
KsTd5d2c,20,5,
AhTs7s3d,10,5,
AhJs7s3d,10,5,
AhQs7s3d,10,5,
AhKs7s3d,15,5,
Ah9s8s3d,15,5,
AhTs8s3d,13,5,
AhJs8s3d,15,5,
AhQs8s3d,10,5,
AhKs8s3d,15,5,
AhTs9s3d,20,5,
AhJs9s3d,18,5,
AhQs9s3d,15,5,
AhKs9s3d,15,5,
Ah7s5s3d,23,5,
Ah8s5s3d,20,5,
7s4s3d2s,28,4,
8s4s3d2s,23,5,
JhTd5d2c,25,4,
QhTd5d2c,20,5,
KhTd5d2c,20,5,
Td5d2s2c,11.5,5,
Td5d3s2c,15,5,
Td5d4s2c,15,5,
Td5s5d2c,16,5,
Td6s5d2c,15,5,
Td7s5d2c,15,5,
Td8s5d2c,15,5,
Td9s5d2c,20,5,
TsTd5d2c,47.5,3,
JsTd5d2c,25,4,
QsTd5d2c,20,5,
Ts5s3d2s,15,5,
Js5s3d2s,15,5,
Qs5s3d2s,15,5,
Ks5s3d2s,15,5,
7s6s3d2s,20,5,
8s6s3d2s,18,5,
4s3s3d2s,23,5,
5s3s3d2s,21,5,
6s3s3d2s,23,5,
7s3s3d2s,18,5,
8s3s3d2s,18,5,
9s3s3d2s,18,5,
Ts3s3d2s,23,5,
Js3s3d2s,23,5,
Qs3s3d2s,23,5,
Ks3s3d2s,23,5,
9s7s3d2s,18,5,
Ts7s3d2s,20,5,
Js7s3d2s,10,5,
Qs7s3d2s,10,5,
Ks7s3d2s,10,5,
9s8s3d2s,20,5,
Ts8s3d2s,23,5,
Js8s3d2s,20,5,
9s4s3d2s,23,5,
Ts4s3d2s,28,4,
Js4s3d2s,28,4,
Qs4s3d2s,28,4,
Ks4s3d2s,28,4,
7s5s3d2s,18,5,
8s5s3d2s,15,5,
9s5s3d2s,10,5,
Ts9s3d2s,25,4,
Js9s3d2s,23,5,
Qs9s3d2s,20,5,
Ks9s3d2s,10,5,
JsTs3d2s,30,4,
QsTs3d2s,28,4,
KsTs3d2s,25,4,
QsJs3d2s,30,4,
KsJs3d2s,28,4,
KsQs3d2s,30,4,
9s6s3d2s,15,5,
Ts6s3d2s,15,5,
Js6s3d2s,15,5,
Qs6s3d2s,15,5,
Ks6s3d2s,15,5,
8s7s3d2s,20,5,
Ks8s3d2s,10,5,
Jh9s5c3d,-5,5,
JhTs5c3d,5,5,
JsJh5c3d,30,4,
QsJh5c3d,5,5,
KsJh5c3d,0,5,
AsJh5c3d,10,5,
KhQh5c3d,30,4,
Qh5c3d2s,-5,5,
Qh5c3s3d,-7,5,
Qh5c4s3d,5,5,
Qh5s5c3d,-4,5,
Qh6s5c3d,-5,5,
Qh7s5c3d,-10,5,
Th7s5c3d,-5,5,
Th8s5c3d,-5,5,
9s7s3s3d,16,5,
Ts7s3s3d,18,5,
5s4s3s3d,33,4,
6s4s3s3d,21,5,
7s4s3s3d,23,5,
8s4s3s3d,18,5,
9s4s3s3d,18,5,
Ts4s3s3d,23,5,
Js4s3s3d,23,5,
Qs4s3s3d,23,5,
Ks4s3s3d,23,5,
6s5s3s3d,23,5,
7s5s3s3d,16,5,
8s5s3s3d,16,5,
9s5s3s3d,11,5,
Qs8s3d2s,10,5,
Js9s3s3d,21,5,
Qs9s3s3d,18,5,
Ks9s3s3d,8,5,
JsTs3s3d,33,4,
Ts5s3s3d,16,5,
Js5s3s3d,16,5,
Qs5s3s3d,16,5,
Ks5s3s3d,16,5,
7s6s3s3d,23,5,
8s6s3s3d,16,5,
9s6s3s3d,13,5,
Ts6s3s3d,13,5,
Js6s3s3d,13,5,
Qs6s3s3d,13,5,
Ks6s3s3d,13,5,
8s7s3s3d,23,5,
KsQs3s3d,33,4,
8s5s4s3d,30,4,
9s5s4s3d,25,4,
Ts5s4s3d,30,4,
Js5s4s3d,30,4,
Qs5s4s3d,30,4,
Ks5s4s3d,30,4,
Js7s3s3d,8,5,
Qs7s3s3d,8,5,
Ks7s3s3d,8,5,
9s8s3s3d,23,5,
Ts8s3s3d,21,5,
Js8s3s3d,18,5,
Qs8s3s3d,8,5,
Ks8s3s3d,8,5,
Ts9s3s3d,28,4,
Ts6s4s3d,18,5,
Js6s4s3d,18,5,
Qs6s4s3d,18,5,
Ks6s4s3d,18,5,
8s7s4s3d,20,5,
9s7s4s3d,18,5,
Ts7s4s3d,20,5,
Js7s4s3d,15,5,
Qs7s4s3d,15,5,
Ks7s4s3d,15,5,
9s8s4s3d,20,5,
Ts8s4s3d,23,5,
QsTs3s3d,26,4,
KsTs3s3d,23,5,
QsJs3s3d,33,4,
KsJs3s3d,26,4,
9s6s4s3d,18,5,
Th9s5c3d,0,5,
TsTh5c3d,27.5,4,
JsTh5c3d,5,5,
QsTh5c3d,0,5,
KsTh5c3d,0,5,
AsTh5c3d,0,5,
QhJh5c3d,30,4,
KhJh5c3d,23,5,
Jh5c3d2s,-5,5,
Jh5c3s3d,-7,5,
Jh5c4s3d,5,5,
Jh5s5c3d,-4,5,
Jh6s5c3d,-5,5,
9h8s5c3d,-5,5,
9s9h5c3d,15,5,
Js7s5s3d,13,5,
Qs7s5s3d,13,5,
Ks7s5s3d,13,5,
Js8s4s3d,20,5,
Qs8s4s3d,10,5,
Ks8s4s3d,10,5,
Ts9s4s3d,25,4,
Js9s4s3d,23,5,
Qs9s4s3d,20,5,
Ks9s4s3d,10,5,
JsTs4s3d,30,4,
QsTs4s3d,28,4,
KsTs4s3d,25,4,
QsJs4s3d,30,4,
KsJs4s3d,28,4,
8s6s4s3d,18,5,
Js9s5s3d,18,5,
Qs9s5s3d,15,5,
Ks9s5s3d,5,5,
JsTs5s3d,30,4,
QsTs5s3d,23,5,
KsTs5s3d,20,5,
KsQs4s3d,30,4,
8s6s5s3d,18,5,
9s6s5s3d,20,5,
Ts6s5s3d,20,5,
Js6s5s3d,20,5,
Qs6s5s3d,20,5,
Ks6s5s3d,20,5,
8s7s5s3d,20,5,
9s7s5s3d,13,5,
Ts7s5s3d,18,5,
KsQs5s3d,30,4,
8s7s6s3d,30,4,
9s7s6s3d,18,5,
Ts7s6s3d,25,4,
Js7s6s3d,20,5,
Qs7s6s3d,20,5,
Ks7s6s3d,20,5,
9s8s6s3d,20,5,
Ts8s6s3d,18,5,
Js8s6s3d,18,5,
9s8s5s3d,20,5,
Ts8s5s3d,18,5,
Js8s5s3d,15,5,
Qs8s5s3d,10,5,
Ks8s5s3d,10,5,
Ts9s5s3d,25,4,
KsJs5s3d,23,5,
Ts9h5c3d,0,5,
Js9h5c3d,-5,5,
Qs9h5c3d,-5,5,
Ks9h5c3d,-15,5,
As9h5c3d,-5,5,
JhTh5c3d,30,4,
QhTh5c3d,23,5,
KhTh5c3d,20,5,
Th5c3d2s,-5,5,
Th5c3s3d,-7,5,
Th5c4s3d,5,5,
Th5s5c3d,-4,5,
Th6s5c3d,-5,5,
Ts8h5c3d,-5,5,
Js8h5c3d,-5,5,
JsTs7s3d,25,4,
QsTs7s3d,18,5,
KsTs7s3d,15,5,
Qs8s6s3d,13,5,
Ks8s6s3d,13,5,
Ts9s6s3d,25,4,
Js9s6s3d,18,5,
Qs9s6s3d,15,5,
Ks9s6s3d,10,5,
JsTs6s3d,30,4,
QsTs6s3d,23,5,
KsTs6s3d,20,5,
QsJs6s3d,30,4,
KsJs6s3d,23,5,
KsQs6s3d,30,4,
QsJs5s3d,30,4,
Ts9s8s3d,30,4,
Js9s8s3d,18,5,
Qs9s8s3d,20,5,
Ks9s8s3d,15,5,
JsTs8s3d,25,4,
QsTs8s3d,18,5,
KsTs8s3d,18,5,
9s8s7s3d,25,4,
Ts8s7s3d,18,5,
Js8s7s3d,20,5,
Qs8s7s3d,15,5,
Ks8s7s3d,15,5,
Ts9s7s3d,20,5,
Js9s7s3d,13,5,
Qs9s7s3d,13,5,
Ks9s7s3d,8,5,
Ks8h5c3d,-10,5,
As8h5c3d,0,5,
Th9h5c3d,25,4,
Jh9h5c3d,18,5,
Qh9h5c3d,15,5,
Kh9h5c3d,5,5,
9h5c3d2s,-10,5,
9h5c3s3d,-12,5,
9h5c4s3d,0,5,
9h5s5c3d,-9,5,
9h6s5c3d,-5,5,
9h7s5c3d,-10,5,
Ks7h5c3d,-10,5,
As7h5c3d,0,5,
KsJs7s3d,13,5,
KsQs7s3d,20,5,
Td5d3h2c,15,5,
Td5d4h2c,15,5,
Td5h5d2c,16,5,
Td6h5d2c,15,5,
Td7h5d2c,15,5,
QsJs8s3d,25,4,
KsJs8s3d,18,5,
KsQs8s3d,20,5,
JsTs9s3d,35,4,
QsTs9s3d,23,5,
KsTs9s3d,25,4,
QsJs9s3d,25,4,
KsJs9s3d,18,5,
KsQs9s3d,25,4,
QsJs7s3d,20,5,
Qs8h5c3d,-10,5,
ThTd5d2c,47.5,3,
9d6d5d4d,30,4,
Td6d5d4d,30,4,
Jd6d5d4d,30,4,
Qd6d5d4d,30,4,
Kd6d5d4d,30,4,
6d5d4h4d,34.5,4,
6d5h5d4d,26,4,
6h6d5d4d,37.5,4,
9h6d5d4d,30,4,
Th6d5d4d,30,4,
Jh6d5d4d,30,4,
Qs9d5d2c,15,5,
Ks9d5d2c,5,5,
As9d5d2c,15,5,
Td5d2h2c,11.5,5,
Ah6d5d4d,40,4,
6d5d4s4d,34.5,4,
6d5s5d4d,26,4,
6s6d5d4d,37.5,4,
9s6d5d4d,30,4,
Ts6d5d4d,30,4,
Js6d5d4d,30,4,
Qs6d5d4d,30,4,
Ks6d5d4d,30,4,
As6d5d4d,40,4,
9d7d5d4d,18,5,
Td7d5d4d,23,5,
Jd7d5d4d,18,5,
Qd7d5d4d,18,5,
Td8h5d2c,15,5,
Td9h5d2c,20,5,
7d5d4d2h,18,5,
7d5d4h4d,22.5,5,
7d5h5d4d,24,5,
7h7d5d4d,38,4,
9h7d5d4d,18,5,
Th7d5d4d,23,5,
Jh7d5d4d,18,5,
Qh7d5d4d,18,5,
Kh7d5d4d,18,5,
Ah7d5d4d,28,4,
7d5d4d2s,18,5,
7d5d4s4d,22.5,5,
7d5s5d4d,24,5,
7s7d5d4d,38,4,
Qh6d5d4d,30,4,
Kh6d5d4d,30,4,
Kd7d5d4d,18,5,
9h8h5c3d,20,5,
Th8h5c3d,18,5,
Jh8h5c3d,15,5,
Qh8h5c3d,10,5,
Kh8h5c3d,10,5,
8h5c3d2s,-5,5,
8h5c3s3d,-7,5,
8h5c4s3d,5,5,
8h5s5c3d,-4,5,
8h6s5c3d,-5,5,
8h7s5c3d,-5,5,
8s8h5c3d,12.5,5,
9s8h5c3d,-5,5,
Th7h5c3d,15,5,
Jh7h5c3d,10,5,
9h9d5d2c,35,4,
Th9d5d2c,20,5,
Jh9d5d2c,15,5,
Qh9d5d2c,15,5,
Kh9d5d2c,5,5,
Ah9d5d2c,15,5,
9d5d2s2c,6.5,5,
9d5d3s2c,10,5,
9d5d4s2c,10,5,
9d5s5d2c,11,5,
9d6s5d2c,15,5,
9d7s5d2c,10,5,
9d8s5d2c,15,5,
9s9d5d2c,35,4,
Ts9d5d2c,20,5,
Js9d5d2c,15,5,
Qs8d5d4d,20,5,
9s7d5d4d,18,5,
Ts7d5d4d,23,5,
Js7d5d4d,18,5,
Qs7d5d4d,18,5,
Ks7d5d4d,18,5,
As7d5d4d,28,4,
9d8d5d4d,20,5,
Td8d5d4d,23,5,
Jd8d5d4d,25,4,
Qd8d5d4d,20,5,
Kd8d5d4d,20,5,
8d5d4d2h,20,5,
8d5d4d3h,30,4,
8d5d4h4d,24.5,5,
8d5h5d4d,26,4,
Th9d5d4d,25,4,
8h8d5d4d,42.5,4,
9h8d5d4d,20,5,
Th8d5d4d,25,4,
Jh8d5d4d,25,4,
Qh8d5d4d,20,5,
Kh8d5d4d,20,5,
Ah8d5d4d,30,4,
8d5d4d2s,20,5,
8d5d4d3s,30,4,
8d5d4s4d,24.5,5,
8d5s5d4d,26,4,
8s8d5d4d,42.5,4,
9s8d5d4d,20,5,
Ts8d5d4d,25,4,
Js8d5d4d,25,4,
Qs9d5d4d,25,4,
Ks9d5d4d,15,5,
Ks8d5d4d,20,5,
As8d5d4d,30,4,
Td9d5d4d,25,4,
Jd9d5d4d,23,5,
Qd9d5d4d,25,4,
Kd9d5d4d,15,5,
9d5d4d2h,15,5,
9d5d4d3h,25,4,
9d5d4h4d,19.5,5,
9d5h5d4d,21,5,
9d6h5d4d,30,4,
9d7h5d4d,20,5,
9d8h5d4d,20,5,
9h9d5d4d,45,3,
JhTd5d4d,30,4,
QhTd5d4d,30,4,
Jh9d5d4d,25,4,
Qh9d5d4d,25,4,
Kh9d5d4d,15,5,
Ah9d5d4d,25,4,
9d5d4d2s,15,5,
9d5d4d3s,25,4,
9d5d4s4d,19.5,5,
9d5s5d4d,21,5,
9d6s5d4d,30,4,
9d7s5d4d,20,5,
9d8s5d4d,20,5,
9s9d5d4d,45,3,
Ts9d5d4d,25,4,
Js9d5d4d,25,4,
QsTd5d4d,30,4,
KsTd5d4d,30,4,
QdJd5d4d,30,4,
As9d5d4d,25,4,
JdTd5d4d,30,4,
QdTd5d4d,28,4,
KdTd5d4d,30,4,
Td5d4d2h,20,5,
Td5d4d3h,30,4,
Td5d4h4d,24.5,5,
Td5h5d4d,26,4,
Td6h5d4d,30,4,
Td7h5d4d,25,4,
Td8h5d4d,25,4,
Td9h5d4d,25,4,
ThTd5d4d,57.5,3,
JdTh5d4d,30,4,
JhJd5d4d,60,3,
QhJd5d4d,30,4,
KhJd5d4d,30,4,
Jd5d4d2s,20,5,
KhTd5d4d,30,4,
Td5d4d2s,20,5,
Td5d4d3s,30,4,
Td5d4s4d,24.5,5,
Td5s5d4d,26,4,
Td6s5d4d,30,4,
Td7s5d4d,25,4,
Td8s5d4d,25,4,
Td9s5d4d,25,4,
TsTd5d4d,57.5,3,
JsTd5d4d,30,4,
JdTs5d4d,30,4,
JsJd5d4d,60,3,
QsJd5d4d,30,4,
KsJd5d4d,30,4,
KdQd5d4d,30,4,
Qd5d4d2h,20,5,
Qd5d4d3h,30,4,
KdJd5d4d,28,4,
Jd5d4d2h,20,5,
Jd5d4d3h,30,4,
Jd5d4h4d,24.5,5,
Jd5h5d4d,26,4,
Jd6h5d4d,30,4,
Jd7h5d4d,20,5,
Jd8h5d4d,25,4,
Jd9h5d4d,25,4,
Qh7h5c3d,10,5,
Kh7h5c3d,10,5,
7h5c3d2s,-5,5,
7h5c3s3d,-7,5,
7h5s5c3d,-4,5,
7s7h5c3d,10,5,
8s7h5c3d,-5,5,
9s7h5c3d,-10,5,
Ts7h5c3d,-5,5,
Js7h5c3d,-10,5,
Qs7h5c3d,-10,5,
Jd5s5d4d,26,4,
Jd6s5d4d,30,4,
Jd7s5d4d,20,5,
Jd8s5d4d,25,4,
Jd9s5d4d,25,4,
Qd5d4h4d,24.5,5,
Qd5h5d4d,26,4,
Qd6h5d4d,30,4,
Qd7h5d4d,20,5,
Qd8h5d4d,20,5,
Qd9h5d4d,25,4,
QdTh5d4d,30,4,
QdJh5d4d,30,4,
KhQd5d4d,30,4,
Qd5d4d2s,20,5,
Qd5d4d3s,30,4,
Qd5d4s4d,24.5,5,
Qd5s5d4d,26,4,
Qd6s5d4d,30,4,
Jd5d4d3s,30,4,
Jd5d4s4d,24.5,5,
Kd9s5d4d,15,5,
KdTs5d4d,30,4,
KdJs5d4d,30,4,
Qd7s5d4d,20,5,
Qd8s5d4d,20,5,
Qd9s5d4d,25,4,
QdTs5d4d,30,4,
QdJs5d4d,30,4,
KsQd5d4d,30,4,
Kd5d4d2h,20,5,
Kd5d4d3h,30,4,
Kd5d4h4d,24.5,5,
Kd5h5d4d,26,4,
Kd6h5d4d,30,4,
Kd7h5d4d,20,5,
Kd8h5d4d,20,5,
Qs6h5c3d,-5,5,
Ks6h5c3d,-5,5,
As6h5c3d,5,5,
8h7h5c3d,20,5,
9h7h5c3d,13,5,
6s5h5c3d,1,5,
7s5h5c3d,-4,5,
KdJh5d4d,30,4,
KdQh5d4d,30,4,
Kd5d4d2s,20,5,
Kd5d4d3s,30,4,
Kd5d4s4d,24.5,5,
Kd5s5d4d,26,4,
Kd6s5d4d,30,4,
Kd7s5d4d,20,5,
Kd8s5d4d,20,5,
9h6h5c3d,15,5,
Th6h5c3d,15,5,
Jh6h5c3d,15,5,
Qh6h5c3d,15,5,
Kh6h5c3d,15,5,
Qs5c4h3d,5,5,
Ks5c4h3d,5,5,
Kd9h5d4d,15,5,
KdTh5d4d,30,4,
6h5c3s3d,-2,5,
6h5s5c3d,1,5,
6s6h5c3d,2.5,5,
8s6h5c3d,-5,5,
9s6h5c3d,-5,5,
Ts6h5c3d,-5,5,
Js6h5c3d,-5,5,
Js5d4d2h,20,5,
Qs5d4d2h,20,5,
5d4h4d2h,42.5,4,
5h5d4d2h,41,4,
7h5d4d2h,35,4,
8h5d4d2h,35,4,
9h5d4d2h,32.5,4,
KdQs5d4d,30,4,
8s5h5c3d,-4,5,
9s5h5c3d,-9,5,
Ts5h5c3d,-4,5,
Js5h5c3d,-4,5,
Qs5h5c3d,-4,5,
Ks5h5c3d,-4,5,
As5h5c3d,11,5,
8h6h5c3d,18,5,
Qh5d4d3h,47.5,3,
Kh5d4d3h,47.5,3,
5d4d3s3h,33,4,
5d4s4d3h,24.5,5,
5s5d4d3h,36,4,
Th5d4d2h,37.5,4,
Jh5d4d2h,37.5,4,
Qh5d4d2h,37.5,4,
Kh5d4d2h,37.5,4,
5d4d2s2h,21.5,5,
5d4s4d2h,24.5,5,
5s5d4d2h,26,4,
7s5d4d2h,20,5,
8s5d4d2h,20,5,
9s5d4d2h,15,5,
Ts5d4d2h,20,5,
5h5d4h4d,60.5,3,
6h5d4h4d,52.5,3,
7h5d4h4d,39.5,4,
8h5d4h4d,39.5,4,
9h5d4h4d,37,4,
Th5d4h4d,42,4,
Jh5d4h4d,42,4,
Qh5d4h4d,42,4,
Ks5d4d2h,20,5,
As5d4d2h,35,4,
5d4h4d3h,44.5,4,
5h5d4d3h,54,3,
8h5d4d3h,45,3,
9h5d4d3h,42.5,4,
Th5d4d3h,47.5,3,
Jh5d4d3h,47.5,3,
7s5d4h4d,24.5,5,
8s5d4h4d,24.5,5,
9s5d4h4d,19.5,5,
Ts5d4h4d,24.5,5,
Js5d4h4d,24.5,5,
Qs5d4h4d,24.5,5,
Ks5d4h4d,24.5,5,
As5d4h4d,39.5,4,
6h5h5d4d,46,3,
8s5d4d3h,30,4,
9s5d4d3h,25,4,
Ts5d4d3h,30,4,
Js5d4d3h,30,4,
Qs5d4d3h,30,4,
Ks5d4d3h,30,4,
As5d4d3h,45,3,
Qh5h5d4d,43.5,4,
Kh5h5d4d,43.5,4,
5h5d4d2s,26,4,
5h5d4d3s,36,4,
5h5d4s4d,40.5,4,
5s5h5d4d,36,4,
6s5h5d4d,26,4,
7s5h5d4d,26,4,
8s5h5d4d,26,4,
9s5h5d4d,21,5,
Kh5d4h4d,42,4,
5d4h4d2s,24.5,5,
5d4h4d3s,24.5,5,
5d4s4h4d,32,4,
5s5d4h4d,40.5,4,
6s5d4h4d,34.5,4,
7h5h5c3d,19,5,
8h5h5c3d,16,5,
9h5h5c3d,11,5,
Th5h5c3d,16,5,
Jh5h5c3d,16,5,
Qh5h5c3d,16,5,
Kh5h5c3d,16,5,
5h5c3d2s,1,5,
5h5c3s3d,9,5,
5h5c4s3d,11,5,
5s5h5c3d,6,5,
9h5c4h3d,20,5,
Th5c4h3d,25,4,
9h5h5d4d,38.5,4,
Th5h5d4d,43.5,4,
Jh5h5d4d,43.5,4,
Ts5h5d4d,26,4,
Js5h5d4d,26,4,
Qs5h5d4d,26,4,
Ks5h5d4d,26,4,
As5h5d4d,41,4,
9h6h5d4d,45,3,
Jh6h5d4d,47.5,3,
Qh6h5d4d,47.5,3,
Kh6h5d4d,47.5,3,
6h5d4s4d,34.5,4,
6h5s5d4d,26,4,
6s6h5d4d,37.5,4,
7h5h5d4d,44,4,
8h5h5d4d,41,4,
As5c4h3d,20,5,
6h5h5c3d,26,4,
As7h5d4d,30,4,
9h8h5d4d,40,4,
Jh8h5d4d,40,4,
Qh8h5d4d,37.5,4,
Kh8h5d4d,37.5,4,
9s6h5d4d,30,4,
Ts6h5d4d,30,4,
Js6h5d4d,30,4,
Qs6h5d4d,30,4,
Ks6h5d4d,30,4,
As6h5d4d,40,4,
9h7h5d4d,38,4,
Jh7h5d4d,37.5,4,
Qh7h5d4d,37.5,4,
Kh7h5d4d,37.5,4,
7h5d4d2s,20,5,
8s8h5d4d,42.5,4,
9s8h5d4d,20,5,
Ts8h5d4d,25,4,
Js8h5d4d,25,4,
Qs8h5d4d,20,5,
Ks8h5d4d,20,5,
As8h5d4d,30,4,
Jh9h5d4d,43,4,
7h5d4s4d,24.5,5,
7h5s5d4d,26,4,
7s7h5d4d,40,4,
9s7h5d4d,20,5,
Ts7h5d4d,25,4,
Js7h5d4d,20,5,
Qs7h5d4d,20,5,
Ks7h5d4d,20,5,
8h5d4d2s,20,5,
Jh5c4h3d,25,4,
Qh5c4h3d,25,4,
Kh5c4h3d,25,4,
5c4h3s3d,8,5,
5c4s4h3d,-0.5,5,
5s5c4h3d,11,5,
8s5c4h3d,5,5,
9s5c4h3d,0,5,
Ts5c4h3d,5,5,
Js5c4h3d,5,5,
5c3s3h3d,-2,5,
5c4s3h3d,8,5,
8h5d4d3s,30,4,
8h5d4s4d,24.5,5,
8h5s5d4d,26,4,
AsTh5d4d,30,4,
